,date,flag,id,year,month,day
14642,1976-05-21,users_date,14643,1976,5,21
14643,1974-02-20,users_date,14644,1974,2,20
14644,1933-04-28,users_date,14645,1933,4,28
14645,1993-11-15,users_date,14646,1993,11,15
14646,1935-11-04,users_date,14647,1935,11,4
14647,1986-03-22,users_date,14648,1986,3,22
14648,1978-11-02,users_date,14649,1978,11,2
14649,1953-07-20,users_date,14650,1953,7,20
14650,1949-06-16,users_date,14651,1949,6,16
14651,1981-03-28,users_date,14652,1981,3,28
14652,1940-02-02,users_date,14653,1940,2,2
14653,1972-10-03,users_date,14654,1972,10,3
14654,1986-04-05,users_date,14655,1986,4,5
14655,1933-07-24,users_date,14656,1933,7,24
14656,1953-06-14,users_date,14657,1953,6,14
14657,1988-10-30,users_date,14658,1988,10,30
14658,1941-11-14,users_date,14659,1941,11,14
14659,1935-12-21,users_date,14660,1935,12,21
14660,1997-08-21,users_date,14661,1997,8,21
14661,1976-06-30,users_date,14662,1976,6,30
14662,1946-04-12,users_date,14663,1946,4,12
14663,1953-05-28,users_date,14664,1953,5,28
14664,1975-09-22,users_date,14665,1975,9,22
14665,1944-09-03,users_date,14666,1944,9,3
14666,1986-12-04,users_date,14667,1986,12,4
14667,1971-11-11,users_date,14668,1971,11,11
14668,1948-09-25,users_date,14669,1948,9,25
14669,1945-12-14,users_date,14670,1945,12,14
14670,1993-12-28,users_date,14671,1993,12,28
14671,1959-01-29,users_date,14672,1959,1,29
14672,1995-11-24,users_date,14673,1995,11,24
14673,1988-06-25,users_date,14674,1988,6,25
14674,1976-11-14,users_date,14675,1976,11,14
14675,1962-10-22,users_date,14676,1962,10,22
14676,1935-04-26,users_date,14677,1935,4,26
14677,1976-11-02,users_date,14678,1976,11,2
14678,1944-05-19,users_date,14679,1944,5,19
14679,1995-09-05,users_date,14680,1995,9,5
14680,1939-01-03,users_date,14681,1939,1,3
14681,1980-11-30,users_date,14682,1980,11,30
14682,1932-04-19,users_date,14683,1932,4,19
14683,1957-11-08,users_date,14684,1957,11,8
14684,1936-04-28,users_date,14685,1936,4,28
14685,1953-07-29,users_date,14686,1953,7,29
14686,1952-09-28,users_date,14687,1952,9,28
14687,1936-12-28,users_date,14688,1936,12,28
14688,1967-09-28,users_date,14689,1967,9,28
14689,1950-03-28,users_date,14690,1950,3,28
14690,1998-03-08,users_date,14691,1998,3,8
14691,1939-05-11,users_date,14692,1939,5,11
14692,1978-12-26,users_date,14693,1978,12,26
14693,1992-08-19,users_date,14694,1992,8,19
14694,1990-09-13,users_date,14695,1990,9,13
14695,1996-12-11,users_date,14696,1996,12,11
14696,1957-12-28,users_date,14697,1957,12,28
14697,1975-02-13,users_date,14698,1975,2,13
14698,1970-02-19,users_date,14699,1970,2,19
14699,1932-12-03,users_date,14700,1932,12,3
14700,1989-11-21,users_date,14701,1989,11,21
14701,1986-09-12,users_date,14702,1986,9,12
14702,1965-10-07,users_date,14703,1965,10,7
14703,1996-03-24,users_date,14704,1996,3,24
14704,1977-11-10,users_date,14705,1977,11,10
14705,1989-11-13,users_date,14706,1989,11,13
14706,1970-06-10,users_date,14707,1970,6,10
14707,1974-03-07,users_date,14708,1974,3,7
14708,1990-06-05,users_date,14709,1990,6,5
14709,1940-04-09,users_date,14710,1940,4,9
14710,1997-12-20,users_date,14711,1997,12,20
14711,1994-07-30,users_date,14712,1994,7,30
14712,1987-06-04,users_date,14713,1987,6,4
14713,1970-02-21,users_date,14714,1970,2,21
14714,1943-02-01,users_date,14715,1943,2,1
14715,1996-02-19,users_date,14716,1996,2,19
14716,1972-01-02,users_date,14717,1972,1,2
14717,1969-05-18,users_date,14718,1969,5,18
14718,1984-08-27,users_date,14719,1984,8,27
14719,1941-02-21,users_date,14720,1941,2,21
14720,1952-11-21,users_date,14721,1952,11,21
14721,1958-02-09,users_date,14722,1958,2,9
14722,1976-10-04,users_date,14723,1976,10,4
14723,1956-07-21,users_date,14724,1956,7,21
14724,1970-08-21,users_date,14725,1970,8,21
14725,1944-12-21,users_date,14726,1944,12,21
14726,1960-03-30,users_date,14727,1960,3,30
14727,1997-01-01,users_date,14728,1997,1,1
14728,1952-03-27,users_date,14729,1952,3,27
14729,1953-04-12,users_date,14730,1953,4,12
14730,1969-05-01,users_date,14731,1969,5,1
14731,1975-04-07,users_date,14732,1975,4,7
14732,1959-06-20,users_date,14733,1959,6,20
14733,1965-10-04,users_date,14734,1965,10,4
14734,1980-08-07,users_date,14735,1980,8,7
14735,1953-03-30,users_date,14736,1953,3,30
14736,1973-11-11,users_date,14737,1973,11,11
14737,1983-02-20,users_date,14738,1983,2,20
14738,1938-08-06,users_date,14739,1938,8,6
14739,1941-02-04,users_date,14740,1941,2,4
14740,1934-10-19,users_date,14741,1934,10,19
14741,1999-07-23,users_date,14742,1999,7,23
14742,1933-01-14,users_date,14743,1933,1,14
14743,1981-08-25,users_date,14744,1981,8,25
14744,1947-02-13,users_date,14745,1947,2,13
14745,1967-10-13,users_date,14746,1967,10,13
14746,1995-07-31,users_date,14747,1995,7,31
14747,1957-12-08,users_date,14748,1957,12,8
14748,1989-02-16,users_date,14749,1989,2,16
14749,1992-04-01,users_date,14750,1992,4,1
14750,1943-01-15,users_date,14751,1943,1,15
14751,1992-05-14,users_date,14752,1992,5,14
14752,1969-07-31,users_date,14753,1969,7,31
14753,1995-05-24,users_date,14754,1995,5,24
14754,1935-11-01,users_date,14755,1935,11,1
14755,1980-03-09,users_date,14756,1980,3,9
14756,1948-07-29,users_date,14757,1948,7,29
14757,1958-01-31,users_date,14758,1958,1,31
14758,1993-08-22,users_date,14759,1993,8,22
14759,1958-08-29,users_date,14760,1958,8,29
14760,1937-02-08,users_date,14761,1937,2,8
14761,1967-12-18,users_date,14762,1967,12,18
14762,1979-12-02,users_date,14763,1979,12,2
14763,1950-01-05,users_date,14764,1950,1,5
14764,1949-12-16,users_date,14765,1949,12,16
14765,1961-02-15,users_date,14766,1961,2,15
14766,1969-05-05,users_date,14767,1969,5,5
14767,1986-01-03,users_date,14768,1986,1,3
14768,1951-06-19,users_date,14769,1951,6,19
14769,1980-05-14,users_date,14770,1980,5,14
14770,1997-05-27,users_date,14771,1997,5,27
14771,1995-04-22,users_date,14772,1995,4,22
14772,1989-03-02,users_date,14773,1989,3,2
14773,1969-02-20,users_date,14774,1969,2,20
14774,1990-11-10,users_date,14775,1990,11,10
14775,1984-06-24,users_date,14776,1984,6,24
14776,1965-10-10,users_date,14777,1965,10,10
14777,1961-08-04,users_date,14778,1961,8,4
14778,1971-08-13,users_date,14779,1971,8,13
14779,1948-11-27,users_date,14780,1948,11,27
14780,1995-07-28,users_date,14781,1995,7,28
14781,1935-06-15,users_date,14782,1935,6,15
14782,1994-02-18,users_date,14783,1994,2,18
14783,1977-02-13,users_date,14784,1977,2,13
14784,1943-08-05,users_date,14785,1943,8,5
14785,1983-04-11,users_date,14786,1983,4,11
14786,1989-01-10,users_date,14787,1989,1,10
14787,1986-02-06,users_date,14788,1986,2,6
14788,1962-05-29,users_date,14789,1962,5,29
14789,1951-04-09,users_date,14790,1951,4,9
14790,1995-02-17,users_date,14791,1995,2,17
14791,1936-09-01,users_date,14792,1936,9,1
14792,1979-07-11,users_date,14793,1979,7,11
14793,1993-08-30,users_date,14794,1993,8,30
14794,1983-06-20,users_date,14795,1983,6,20
14795,1984-08-28,users_date,14796,1984,8,28
14796,1976-03-24,users_date,14797,1976,3,24
14797,1938-12-04,users_date,14798,1938,12,4
14798,1983-03-26,users_date,14799,1983,3,26
14799,1974-03-31,users_date,14800,1974,3,31
14800,1946-04-02,users_date,14801,1946,4,2
14801,1967-09-27,users_date,14802,1967,9,27
14802,1972-04-30,users_date,14803,1972,4,30
14803,1988-11-13,users_date,14804,1988,11,13
14804,1994-11-04,users_date,14805,1994,11,4
14805,1945-03-14,users_date,14806,1945,3,14
14806,1979-09-21,users_date,14807,1979,9,21
14807,1934-06-23,users_date,14808,1934,6,23
14808,1978-01-29,users_date,14809,1978,1,29
14809,1991-03-04,users_date,14810,1991,3,4
14810,1989-07-18,users_date,14811,1989,7,18
14811,1967-05-03,users_date,14812,1967,5,3
14812,1994-01-18,users_date,14813,1994,1,18
14813,1975-01-14,users_date,14814,1975,1,14
14814,1999-04-11,users_date,14815,1999,4,11
14815,1942-01-13,users_date,14816,1942,1,13
14816,1981-04-19,users_date,14817,1981,4,19
14817,1953-09-11,users_date,14818,1953,9,11
14818,1974-08-01,users_date,14819,1974,8,1
14819,1984-02-04,users_date,14820,1984,2,4
14820,1934-05-26,users_date,14821,1934,5,26
14821,1946-06-25,users_date,14822,1946,6,25
14822,1967-02-17,users_date,14823,1967,2,17
14823,1965-02-09,users_date,14824,1965,2,9
14824,1988-02-05,users_date,14825,1988,2,5
14825,1946-02-22,users_date,14826,1946,2,22
14826,1965-12-24,users_date,14827,1965,12,24
14827,1986-11-03,users_date,14828,1986,11,3
14828,1934-06-16,users_date,14829,1934,6,16
14829,1961-08-30,users_date,14830,1961,8,30
14830,1941-07-30,users_date,14831,1941,7,30
14831,1971-07-28,users_date,14832,1971,7,28
14832,1966-07-02,users_date,14833,1966,7,2
14833,1933-12-01,users_date,14834,1933,12,1
14834,1955-10-07,users_date,14835,1955,10,7
14835,1958-02-05,users_date,14836,1958,2,5
14836,1969-10-18,users_date,14837,1969,10,18
14837,1939-04-27,users_date,14838,1939,4,27
14838,1968-08-25,users_date,14839,1968,8,25
14839,1972-03-31,users_date,14840,1972,3,31
14840,1984-01-17,users_date,14841,1984,1,17
14841,1944-10-14,users_date,14842,1944,10,14
14842,1991-03-21,users_date,14843,1991,3,21
14843,1965-03-13,users_date,14844,1965,3,13
14844,1933-06-14,users_date,14845,1933,6,14
14845,1997-11-10,users_date,14846,1997,11,10
14846,1932-08-10,users_date,14847,1932,8,10
14847,1977-01-17,users_date,14848,1977,1,17
14848,1967-06-28,users_date,14849,1967,6,28
14849,1983-07-13,users_date,14850,1983,7,13
14850,1968-05-22,users_date,14851,1968,5,22
14851,1968-12-23,users_date,14852,1968,12,23
14852,1979-11-09,users_date,14853,1979,11,9
14853,1995-01-07,users_date,14854,1995,1,7
14854,1997-08-14,users_date,14855,1997,8,14
14855,1985-09-26,users_date,14856,1985,9,26
14856,1933-05-04,users_date,14857,1933,5,4
14857,1992-01-12,users_date,14858,1992,1,12
14858,1998-05-08,users_date,14859,1998,5,8
14859,1981-03-09,users_date,14860,1981,3,9
14860,1951-04-22,users_date,14861,1951,4,22
14861,1958-04-08,users_date,14862,1958,4,8
14862,1980-02-25,users_date,14863,1980,2,25
14863,1949-06-13,users_date,14864,1949,6,13
14864,1965-11-08,users_date,14865,1965,11,8
14865,1985-02-14,users_date,14866,1985,2,14
14866,1985-06-14,users_date,14867,1985,6,14
14867,1980-10-08,users_date,14868,1980,10,8
14868,1991-08-19,users_date,14869,1991,8,19
14869,1956-06-25,users_date,14870,1956,6,25
14870,1941-02-14,users_date,14871,1941,2,14
14871,1970-05-18,users_date,14872,1970,5,18
14872,1938-11-05,users_date,14873,1938,11,5
14873,1963-11-24,users_date,14874,1963,11,24
14874,1948-07-30,users_date,14875,1948,7,30
14875,1947-05-10,users_date,14876,1947,5,10
14876,1986-03-15,users_date,14877,1986,3,15
14877,1975-05-30,users_date,14878,1975,5,30
14878,1961-05-18,users_date,14879,1961,5,18
14879,1941-07-04,users_date,14880,1941,7,4
14880,1991-08-02,users_date,14881,1991,8,2
14881,1934-04-10,users_date,14882,1934,4,10
14882,1955-05-18,users_date,14883,1955,5,18
14883,1959-10-21,users_date,14884,1959,10,21
14884,1989-03-25,users_date,14885,1989,3,25
14885,1946-02-12,users_date,14886,1946,2,12
14886,1958-01-16,users_date,14887,1958,1,16
14887,1979-01-29,users_date,14888,1979,1,29
14888,1963-07-13,users_date,14889,1963,7,13
14889,1977-10-11,users_date,14890,1977,10,11
14890,1984-11-30,users_date,14891,1984,11,30
14891,1980-07-11,users_date,14892,1980,7,11
14892,1972-01-12,users_date,14893,1972,1,12
14893,1945-08-30,users_date,14894,1945,8,30
14894,1946-05-15,users_date,14895,1946,5,15
14895,1993-11-18,users_date,14896,1993,11,18
14896,1994-11-29,users_date,14897,1994,11,29
14897,1975-06-28,users_date,14898,1975,6,28
14898,1973-04-12,users_date,14899,1973,4,12
14899,1955-12-29,users_date,14900,1955,12,29
14900,1999-04-29,users_date,14901,1999,4,29
14901,1985-03-15,users_date,14902,1985,3,15
14902,1990-06-25,users_date,14903,1990,6,25
14903,1933-03-31,users_date,14904,1933,3,31
14904,1955-08-08,users_date,14905,1955,8,8
14905,1950-04-27,users_date,14906,1950,4,27
14906,1990-04-10,users_date,14907,1990,4,10
14907,1974-02-16,users_date,14908,1974,2,16
14908,1970-03-31,users_date,14909,1970,3,31
14909,1977-04-05,users_date,14910,1977,4,5
14910,1957-11-19,users_date,14911,1957,11,19
14911,1972-07-12,users_date,14912,1972,7,12
14912,1933-12-28,users_date,14913,1933,12,28
14913,1970-11-25,users_date,14914,1970,11,25
14914,1967-08-02,users_date,14915,1967,8,2
14915,1938-11-17,users_date,14916,1938,11,17
14916,1950-04-23,users_date,14917,1950,4,23
14917,1935-09-28,users_date,14918,1935,9,28
14918,1984-08-17,users_date,14919,1984,8,17
14919,1970-02-06,users_date,14920,1970,2,6
14920,1935-12-05,users_date,14921,1935,12,5
14921,1993-12-05,users_date,14922,1993,12,5
14922,1983-10-28,users_date,14923,1983,10,28
14923,1966-07-20,users_date,14924,1966,7,20
14924,1986-07-04,users_date,14925,1986,7,4
14925,1965-06-23,users_date,14926,1965,6,23
14926,1945-07-23,users_date,14927,1945,7,23
14927,1975-11-18,users_date,14928,1975,11,18
14928,1949-06-24,users_date,14929,1949,6,24
14929,1945-02-14,users_date,14930,1945,2,14
14930,1988-08-30,users_date,14931,1988,8,30
14931,1984-04-18,users_date,14932,1984,4,18
14932,1961-01-14,users_date,14933,1961,1,14
14933,1948-04-17,users_date,14934,1948,4,17
14934,1932-11-24,users_date,14935,1932,11,24
14935,1989-03-26,users_date,14936,1989,3,26
14936,1964-12-15,users_date,14937,1964,12,15
14937,1955-02-13,users_date,14938,1955,2,13
14938,1950-06-08,users_date,14939,1950,6,8
14939,1948-12-13,users_date,14940,1948,12,13
14940,1959-12-01,users_date,14941,1959,12,1
14941,1986-05-19,users_date,14942,1986,5,19
14942,1979-01-12,users_date,14943,1979,1,12
14943,1957-07-13,users_date,14944,1957,7,13
14944,1972-09-05,users_date,14945,1972,9,5
14945,1972-08-02,users_date,14946,1972,8,2
14946,1937-11-08,users_date,14947,1937,11,8
14947,1955-03-25,users_date,14948,1955,3,25
14948,1940-08-07,users_date,14949,1940,8,7
14949,1999-11-11,users_date,14950,1999,11,11
14950,1976-05-01,users_date,14951,1976,5,1
14951,1987-03-21,users_date,14952,1987,3,21
14952,1934-12-19,users_date,14953,1934,12,19
14953,1990-08-02,users_date,14954,1990,8,2
14954,1935-04-13,users_date,14955,1935,4,13
14955,1964-06-05,users_date,14956,1964,6,5
14956,1938-09-05,users_date,14957,1938,9,5
14957,1995-03-17,users_date,14958,1995,3,17
14958,1977-11-01,users_date,14959,1977,11,1
14959,1958-08-30,users_date,14960,1958,8,30
14960,1953-01-16,users_date,14961,1953,1,16
14961,1979-08-28,users_date,14962,1979,8,28
14962,1934-11-17,users_date,14963,1934,11,17
14963,1973-06-23,users_date,14964,1973,6,23
14964,1943-03-27,users_date,14965,1943,3,27
14965,1969-12-27,users_date,14966,1969,12,27
14966,1972-01-11,users_date,14967,1972,1,11
14967,1996-03-28,users_date,14968,1996,3,28
14968,1954-09-01,users_date,14969,1954,9,1
14969,1973-12-07,users_date,14970,1973,12,7
14970,1944-03-29,users_date,14971,1944,3,29
14971,1998-12-28,users_date,14972,1998,12,28
14972,1994-09-14,users_date,14973,1994,9,14
14973,1994-05-19,users_date,14974,1994,5,19
14974,1939-04-08,users_date,14975,1939,4,8
14975,1958-02-16,users_date,14976,1958,2,16
14976,1953-06-26,users_date,14977,1953,6,26
14977,1974-11-02,users_date,14978,1974,11,2
14978,1970-09-24,users_date,14979,1970,9,24
14979,1952-05-17,users_date,14980,1952,5,17
14980,1963-08-03,users_date,14981,1963,8,3
14981,1994-12-07,users_date,14982,1994,12,7
14982,1936-05-23,users_date,14983,1936,5,23
14983,1999-04-19,users_date,14984,1999,4,19
14984,1953-03-15,users_date,14985,1953,3,15
14985,1945-08-11,users_date,14986,1945,8,11
14986,1983-11-06,users_date,14987,1983,11,6
14987,1979-10-08,users_date,14988,1979,10,8
14988,1971-06-24,users_date,14989,1971,6,24
14989,1935-12-26,users_date,14990,1935,12,26
14990,1947-09-19,users_date,14991,1947,9,19
14991,1986-10-24,users_date,14992,1986,10,24
14992,1988-04-29,users_date,14993,1988,4,29
14993,1974-08-28,users_date,14994,1974,8,28
14994,1942-11-12,users_date,14995,1942,11,12
14995,1960-01-30,users_date,14996,1960,1,30
14996,1993-04-21,users_date,14997,1993,4,21
14997,1997-09-29,users_date,14998,1997,9,29
14998,1977-11-30,users_date,14999,1977,11,30
14999,1949-08-15,users_date,15000,1949,8,15
15000,1941-08-08,users_date,15001,1941,8,8
15001,1932-06-22,users_date,15002,1932,6,22
15002,1937-01-20,users_date,15003,1937,1,20
15003,1942-03-25,users_date,15004,1942,3,25
15004,1975-11-29,users_date,15005,1975,11,29
15005,2000-03-17,users_date,15006,2000,3,17
15006,1963-08-12,users_date,15007,1963,8,12
15007,1980-10-20,users_date,15008,1980,10,20
15008,1999-06-08,users_date,15009,1999,6,8
15009,1951-10-02,users_date,15010,1951,10,2
15010,1943-01-28,users_date,15011,1943,1,28
15011,1959-01-10,users_date,15012,1959,1,10
15012,1983-12-28,users_date,15013,1983,12,28
15013,1960-10-18,users_date,15014,1960,10,18
15014,1943-03-30,users_date,15015,1943,3,30
15015,1946-10-10,users_date,15016,1946,10,10
15016,1954-11-06,users_date,15017,1954,11,6
15017,1947-10-01,users_date,15018,1947,10,1
15018,1973-07-17,users_date,15019,1973,7,17
15019,1973-02-02,users_date,15020,1973,2,2
15020,1958-05-08,users_date,15021,1958,5,8
15021,1989-07-20,users_date,15022,1989,7,20
15022,1952-05-29,users_date,15023,1952,5,29
15023,1951-04-25,users_date,15024,1951,4,25
15024,1973-08-14,users_date,15025,1973,8,14
15025,1950-10-01,users_date,15026,1950,10,1
15026,1954-05-23,users_date,15027,1954,5,23
15027,1950-03-08,users_date,15028,1950,3,8
15028,1952-01-23,users_date,15029,1952,1,23
15029,1959-07-14,users_date,15030,1959,7,14
15030,1959-05-08,users_date,15031,1959,5,8
15031,1974-11-15,users_date,15032,1974,11,15
15032,1949-04-09,users_date,15033,1949,4,9
15033,1957-01-10,users_date,15034,1957,1,10
15034,1934-04-02,users_date,15035,1934,4,2
15035,1997-12-03,users_date,15036,1997,12,3
15036,1995-09-16,users_date,15037,1995,9,16
15037,1980-03-12,users_date,15038,1980,3,12
15038,1942-11-28,users_date,15039,1942,11,28
15039,1935-05-25,users_date,15040,1935,5,25
15040,1958-09-15,users_date,15041,1958,9,15
15041,1949-10-07,users_date,15042,1949,10,7
15042,1941-04-11,users_date,15043,1941,4,11
15043,1963-10-25,users_date,15044,1963,10,25
15044,1978-01-23,users_date,15045,1978,1,23
15045,1972-12-15,users_date,15046,1972,12,15
15046,1967-12-12,users_date,15047,1967,12,12
15047,1994-06-26,users_date,15048,1994,6,26
15048,1948-08-28,users_date,15049,1948,8,28
15049,1953-08-31,users_date,15050,1953,8,31
15050,1996-08-02,users_date,15051,1996,8,2
15051,1974-06-29,users_date,15052,1974,6,29
15052,1989-12-01,users_date,15053,1989,12,1
15053,1950-11-08,users_date,15054,1950,11,8
15054,1965-07-08,users_date,15055,1965,7,8
15055,1933-05-12,users_date,15056,1933,5,12
15056,1977-11-19,users_date,15057,1977,11,19
15057,1945-01-06,users_date,15058,1945,1,6
15058,1980-05-16,users_date,15059,1980,5,16
15059,1982-02-22,users_date,15060,1982,2,22
15060,1996-07-09,users_date,15061,1996,7,9
15061,1973-08-03,users_date,15062,1973,8,3
15062,1942-02-03,users_date,15063,1942,2,3
15063,1966-05-23,users_date,15064,1966,5,23
15064,1970-03-12,users_date,15065,1970,3,12
15065,1948-11-25,users_date,15066,1948,11,25
15066,1992-05-25,users_date,15067,1992,5,25
15067,1994-06-04,users_date,15068,1994,6,4
15068,1968-11-17,users_date,15069,1968,11,17
15069,1997-08-27,users_date,15070,1997,8,27
15070,1951-02-19,users_date,15071,1951,2,19
15071,1967-12-24,users_date,15072,1967,12,24
15072,1939-12-26,users_date,15073,1939,12,26
15073,1990-09-26,users_date,15074,1990,9,26
15074,1964-05-05,users_date,15075,1964,5,5
15075,1967-11-26,users_date,15076,1967,11,26
15076,1940-01-24,users_date,15077,1940,1,24
15077,1964-12-24,users_date,15078,1964,12,24
15078,1960-04-09,users_date,15079,1960,4,9
15079,1943-06-06,users_date,15080,1943,6,6
15080,1950-06-24,users_date,15081,1950,6,24
15081,1961-06-22,users_date,15082,1961,6,22
15082,1970-08-03,users_date,15083,1970,8,3
15083,1960-09-02,users_date,15084,1960,9,2
